game_id,play_id,nfl_id,player_name,is_target,predicted_target,target_prob,dx,dy,route_len,nearest_defender,dist_to_qb
2023090700,101,53541,Amon-Ra St. Brown,0,False,0.2910005146491331,6.240000000000002,-5.8100000000000005,8.52606005139537,1.449999999999998,20.226121724146726
2023090700,101,53959,Brock Wright,0,False,7.993072130502103e-05,9.690000000000005,1.2899999999999991,9.775489757551798,5.623281959852273,16.49877874268275
2023090700,101,43290,Jared Goff,0,False,1.0373588673378554e-06,-1.9500000000000028,-0.08000000000000185,1.9516403357176269,15.920207285082693,0.0
2023090700,101,44930,Josh Reynolds,1,True,0.8164580332028045,11.399999999999999,1.9700000000000006,11.568962788426626,4.735652014242603,23.257319278025143
2023090700,194,46213,Justin Watson,0,False,0.5378409189388687,-12.659999999999997,3.9899999999999984,13.273872833502658,0.820060973342842,22.731849902724594
2023090700,194,46243,Marquez Valdes-Scantling,0,False,0.0024170595749537205,-6.089999999999989,-1.4099999999999966,6.251095903919556,0.5303772242470499,17.448403938469557
2023090700,194,53591,Noah Gray,0,False,0.4946235796708844,-12.0,6.43,13.614143381057803,0.7689603370785787,19.853755312282875
2023090700,194,54519,Skyy Moore,0,False,0.000509150996728599,-13.58999999999999,5.509999999999998,14.664521812865216,4.329618920875136,25.002305893657088
2023090700,194,44822,Patrick Mahomes,0,False,0.003620855862016764,3.8599999999999994,-0.4799999999999969,3.889730067755344,9.722926514172572,0.0
2023090700,194,41325,Jerick McKinnon,1,True,0.9411528230389,-4.349999999999994,-5.620000000000001,7.106820667499635,1.8832153355365413,11.401894579410916
2023090700,219,52440,Clyde Edwards-Helaire,0,False,0.014710615039921033,-1.5600000000000023,0.8299999999999983,1.7670597047072305,8.1488649516359,5.696428705776984
2023090700,219,46243,Marquez Valdes-Scantling,0,False,0.8195084320707421,-6.039999999999992,-0.7000000000000011,6.0804276165414475,1.9321490625725575,14.383494012234996
2023090700,219,46309,Richie James,0,False,6.342741135014906e-06,-5.230000000000004,-0.03999999999999915,5.230152961434306,3.896216113102556,23.069781099958455
2023090700,219,54519,Skyy Moore,0,False,0.0007557258847613622,-4.75,-2.0999999999999943,5.19350555983143,1.1501738998951438,14.503661606642654
2023090700,219,44822,Patrick Mahomes,0,False,0.0029922364658015246,2.2700000000000102,-0.8200000000000003,2.4135658267385307,11.654158056247574,0.0
2023090700,219,53591,Noah Gray,1,True,0.9287920301157778,-4.589999999999989,-0.4299999999999997,4.610097612849418,4.906831971853125,16.136127168561853
2023090700,361,53541,Amon-Ra St. Brown,0,False,0.5173228316366937,12.119999999999997,9.199999999999996,15.21625446685221,5.114147045207048,25.415099842416513
2023090700,361,43584,Kalif Raymond,0,False,6.103943334780425e-06,30.919999999999998,1.5300000000000011,30.95783099637311,2.1360009363293813,43.728691953910534
2023090700,361,55899,Sam LaPorta,0,False,1.1109425071539824e-05,3.280000000000001,-13.009999999999998,13.417097301577563,2.0860009587725505,21.840634148302563
2023090700,361,43290,Jared Goff,0,False,0.0006688162878609333,-9.43,-4.350000000000001,10.384960279172955,21.80795497060648,0.0
2023090700,361,38696,Marvin Jones,1,True,0.8591665454293209,13.54,10.43,17.09141597410817,2.18013761033564,34.86748772137161
2023090700,436,44930,Josh Reynolds,0,False,0.011758622373498307,5.259999999999998,-2.0599999999999987,5.648999911488756,3.7316216314090562,16.504363059506414
2023090700,436,38696,Marvin Jones,0,False,0.6156388521934151,8.249999999999996,2.1000000000000014,8.513078174197624,2.347977853387889,17.827798518044787
2023090700,436,55899,Sam LaPorta,0,False,1.1576105609925555e-05,6.350000000000001,-3.2199999999999998,7.1197542092406545,0.858661749468324,25.59142239110597
2023090700,436,43290,Jared Goff,0,False,0.0041151551564543795,-2.5,0.1999999999999993,2.5079872407968904,7.89860747220673,0.0
2023090700,436,53541,Amon-Ra St. Brown,1,True,0.9233951694601723,4.210000000000001,1.8799999999999955,4.610694090915162,2.8727861041156535,12.670378842007842
2023090700,461,53541,Amon-Ra St. Brown,0,False,0.49154672216682893,9.969999999999999,-4.609999999999999,10.984215948350615,5.341769369787504,15.277931797203447
2023090700,461,47856,David Montgomery,0,False,0.0024420962326755814,2.3299999999999983,8.2,8.524605562722535,7.242575508753775,6.524024831344528
2023090700,461,55876,Jahmyr Gibbs,0,False,0.0830794363459518,-0.35999999999999943,-16.770000000000003,16.773863597871543,8.994203689043292,14.917268516722492
2023090700,461,55899,Sam LaPorta,0,False,0.03451574747055301,-3.1799999999999997,-5.510000000000002,6.361800059731523,8.926018149208522,2.602844597743019
2023090700,461,43290,Jared Goff,0,False,0.000465337545638773,-4.710000000000001,1.6700000000000017,4.997299270606075,9.840508116962255,0.0
2023090700,461,44930,Josh Reynolds,1,True,0.9282207721455152,8.950000000000003,-2.539999999999999,9.303445598271646,3.8774218238411975,20.598718406735895
2023090700,530,55876,Jahmyr Gibbs,0,False,6.17963980009676e-07,5.049999999999997,4.109999999999999,6.511113576032902,0.6736467917239733,21.531010194600714
2023090700,530,46424,Jason Cabinda,0,False,0.005426603616608875,-1.5799999999999983,2.3800000000000026,2.856711395993653,11.71160535537293,4.989027961436977
2023090700,530,44930,Josh Reynolds,0,False,0.0008054592539957985,4.790000000000006,1.0300000000000011,4.899489769353546,1.1038568747804112,13.843366642547617
2023090700,530,55899,Sam LaPorta,0,False,0.2816145818678988,5.319999999999993,-1.92,5.65586421336297,1.7101169550647777,23.75477425697832
2023090700,530,43290,Jared Goff,0,False,0.000906697403270251,-2.0799999999999983,-0.5400000000000027,2.1489532335534887,12.280183223388807,0.0
2023090700,530,53541,Amon-Ra St. Brown,1,True,0.9603347003424295,4.189999999999998,-2.0700000000000003,4.673435567117619,3.4386189088062675,15.84547885044816
